result,player1,player2,player1_url,player2_url,weightclass,method,round,time,time_format,referee,details,player1_nickname,player2_nickname,event_date,event_location,event_url,p1_rd1_KD,p1_rd2_KD,p1_rd3_KD,p1_rd4_KD,p1_rd5_KD,p1_rd1_Sig_str,p1_rd2_Sig_str,p1_rd3_Sig_str,p1_rd4_Sig_str,p1_rd5_Sig_str,p1_rd1_Total_str,p1_rd2_Total_str,p1_rd3_Total_str,p1_rd4_Total_str,p1_rd5_Total_str,p1_rd1_Td,p1_rd2_Td,p1_rd3_Td,p1_rd4_Td,p1_rd5_Td,p1_rd1_Sub_att,p1_rd2_Sub_att,p1_rd3_Sub_att,p1_rd4_Sub_att,p1_rd5_Sub_att,p1_rd1_Rev,p1_rd2_Rev,p1_rd3_Rev,p1_rd4_Rev,p1_rd5_Rev,p1_rd1_Ctrl,p1_rd2_Ctrl,p1_rd3_Ctrl,p1_rd4_Ctrl,p1_rd5_Ctrl,p2_rd1_KD,p2_rd2_KD,p2_rd3_KD,p2_rd4_KD,p2_rd5_KD,p2_rd1_Sig_str,p2_rd2_Sig_str,p2_rd3_Sig_str,p2_rd4_Sig_str,p2_rd5_Sig_str,p2_rd1_Total_str,p2_rd2_Total_str,p2_rd3_Total_str,p2_rd4_Total_str,p2_rd5_Total_str,p2_rd1_Td,p2_rd2_Td,p2_rd3_Td,p2_rd4_Td,p2_rd5_Td,p2_rd1_Sub_att,p2_rd2_Sub_att,p2_rd3_Sub_att,p2_rd4_Sub_att,p2_rd5_Sub_att,p2_rd1_Rev,p2_rd2_Rev,p2_rd3_Rev,p2_rd4_Rev,p2_rd5_Rev,p2_rd1_Ctrl,p2_rd2_Ctrl,p2_rd3_Ctrl,p2_rd4_Ctrl,p2_rd5_Ctrl,p1_rd1_Head,p1_rd2_Head,p1_rd3_Head,p1_rd4_Head,p1_rd5_Head,p1_rd1_Body,p1_rd2_Body,p1_rd3_Body,p1_rd4_Body,p1_rd5_Body,p1_rd1_Leg,p1_rd2_Leg,p1_rd3_Leg,p1_rd4_Leg,p1_rd5_Leg,p1_rd1_Distance,p1_rd2_Distance,p1_rd3_Distance,p1_rd4_Distance,p1_rd5_Distance,p1_rd1_Clinch,p1_rd2_Clinch,p1_rd3_Clinch,p1_rd4_Clinch,p1_rd5_Clinch,p1_rd1_Ground,p1_rd2_Ground,p1_rd3_Ground,p1_rd4_Ground,p1_rd5_Ground,p2_rd1_Head,p2_rd2_Head,p2_rd3_Head,p2_rd4_Head,p2_rd5_Head,p2_rd1_Body,p2_rd2_Body,p2_rd3_Body,p2_rd4_Body,p2_rd5_Body,p2_rd1_Leg,p2_rd2_Leg,p2_rd3_Leg,p2_rd4_Leg,p2_rd5_Leg,p2_rd1_Distance,p2_rd2_Distance,p2_rd3_Distance,p2_rd4_Distance,p2_rd5_Distance,p2_rd1_Clinch,p2_rd2_Clinch,p2_rd3_Clinch,p2_rd4_Clinch,p2_rd5_Clinch,p2_rd1_Ground,p2_rd2_Ground,p2_rd3_Ground,p2_rd4_Ground,p2_rd5_Ground,division,result_norm,u1,u2,r1,r2,reach_diff,reach_gap,longer_is_p1,p1_won,longer_won,p1_norm,p2_norm,pair_key,market_prob,market_fav_is_p1,market_fav_longer,market_fav_won,fav_decimal,american_odds,profit_100
L,Robbie Lawler,Rafael Dos Anjos,http://ufcstats.com/fighter-details/f2925e6db404bf1d,http://ufcstats.com/fighter-details/6a2f7c151031653d,Welterweight Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,Derek Cleary 45 - 50. Sal D'amato 45 - 50. Jason Rodgers 45 - 50.,Ruthless,--,2017-12-16,"Winnipeg, Manitoba, Canada",http://ufcstats.com/event-details/eaa0a728cc91ef60,0,0.0,0.0,0.0,0.0,14 of 40,34 of 74,16 of 26,11 of 40,11 of 32,18 of 44,36 of 76,29 of 39,18 of 47,36 of 61,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1:14,0:43,2:13,0:14,0:00,0,0.0,0.0,0.0,0.0,19 of 49,58 of 97,19 of 28,39 of 63,37 of 54,31 of 61,60 of 99,40 of 50,44 of 72,44 of 61,0 of 1,0 of 1,1 of 1,0 of 1,1 of 3,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0:35,0:10,2:11,1:31,3:26,6 of 28,23 of 61,4 of 12,10 of 39,10 of 31,8 of 12,10 of 12,12 of 14,1 of 1,1 of 1,0 of 0,1 of 1,0 of 0,0 of 0,0 of 0,7 of 29,24 of 61,1 of 8,8 of 35,8 of 26,7 of 11,10 of 13,15 of 18,3 of 5,3 of 6,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,2 of 25,39 of 73,15 of 19,24 of 46,20 of 36,9 of 15,13 of 16,3 of 8,10 of 11,13 of 14,8 of 9,6 of 8,1 of 1,5 of 6,4 of 4,10 of 35,51 of 88,3 of 7,23 of 44,17 of 29,9 of 14,7 of 9,6 of 11,16 of 19,20 of 25,0 of 0,0 of 0,10 of 10,0 of 0,0 of 0,Welterweight,L,http://ufcstats.com/fighter-details/f2925e6db404bf1d,http://ufcstats.com/fighter-details/6a2f7c151031653d,74.0,70.0,4.0,4.0,True,False,False,robbie lawler,rafael dos anjos,http://ufcstats.com/fighter-details/6a2f7c151031653d|http://ufcstats.com/fighter-details/f2925e6db404bf1d,0.5324675324675325,False,False,True,1.8,-125.0,80.0
L,Louis Smolka,Matheus Nicolau,http://ufcstats.com/fighter-details/d2bc285ead803db0,http://ufcstats.com/fighter-details/1a31ef98efce7a79,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,Rick Winter 26 - 30. Chris Lee 26 - 30. Marcos Rosales 25 - 30.,Da Last Samurai,--,2017-12-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/04076783ca83d6ae,0,0.0,0.0,,,7 of 43,27 of 74,15 of 42,,,7 of 43,27 of 74,19 of 46,,,0 of 1,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:00,0:01,,,3,0.0,0.0,,,34 of 59,32 of 70,21 of 43,,,42 of 69,32 of 70,33 of 57,,,0 of 0,0 of 0,3 of 4,,,1,0.0,1.0,,,0,0.0,0.0,,,1:59,0:00,2:20,,,3 of 35,12 of 52,5 of 29,,,4 of 8,11 of 17,8 of 11,,,0 of 0,4 of 5,2 of 2,,,7 of 43,27 of 74,15 of 42,,,0 of 0,0 of 0,0 of 0,,,0 of 0,0 of 0,0 of 0,,,22 of 42,19 of 50,6 of 22,,,12 of 17,11 of 18,15 of 21,,,0 of 0,2 of 2,0 of 0,,,22 of 40,32 of 70,18 of 40,,,0 of 0,0 of 0,0 of 0,,,12 of 19,0 of 0,3 of 3,,,Flyweight,L,http://ufcstats.com/fighter-details/d2bc285ead803db0,http://ufcstats.com/fighter-details/1a31ef98efce7a79,68.0,66.0,2.0,2.0,True,False,False,louis smolka,matheus nicolau,http://ufcstats.com/fighter-details/1a31ef98efce7a79|http://ufcstats.com/fighter-details/d2bc285ead803db0,0.6428571428571429,False,False,True,1.5,-200.0,50.0
W,Tim Elliott,Mark De La Rosa,http://ufcstats.com/fighter-details/c96d9178c9ed9e62,http://ufcstats.com/fighter-details/f57dd0bfa8c17813,Bantamweight Bout,Submission,2,1:41,3 Rnd (5-5-5),Chris Tognoni,Anaconda Choke On Ground,--,Bumblebee,2017-12-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/04076783ca83d6ae,0,0.0,,,,10 of 18,2 of 6,,,,47 of 61,7 of 14,,,,1 of 1,0 of 0,,,,1,1.0,,,,1,1.0,,,,4:13,1:21,,,,0,0.0,,,,2 of 4,0 of 0,,,,4 of 6,0 of 0,,,,0 of 0,0 of 0,,,,0,0.0,,,,0,0.0,,,,0:31,0:00,,,,8 of 13,2 of 5,,,,1 of 2,0 of 0,,,,1 of 3,0 of 1,,,,1 of 5,0 of 1,,,,0 of 0,0 of 0,,,,9 of 13,2 of 5,,,,0 of 2,0 of 0,,,,2 of 2,0 of 0,,,,0 of 0,0 of 0,,,,1 of 3,0 of 0,,,,0 of 0,0 of 0,,,,1 of 1,0 of 0,,,,Bantamweight,W,http://ufcstats.com/fighter-details/c96d9178c9ed9e62,http://ufcstats.com/fighter-details/f57dd0bfa8c17813,66.0,65.0,1.0,1.0,True,True,True,tim elliott,mark de la rosa,http://ufcstats.com/fighter-details/c96d9178c9ed9e62|http://ufcstats.com/fighter-details/f57dd0bfa8c17813,0.6345305608065532,True,True,True,1.526315789473684,-190.00000000000006,52.63157894736841
W,Myles Jury,Ricky Glenn,http://ufcstats.com/fighter-details/08e908ed6d18d6a0,http://ufcstats.com/fighter-details/814ff3018127e8fc,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,Dave Hagen 27 - 30. Chris Lee 27 - 30. Rick Winter 27 - 30.,Fury,The Gladiator,2017-12-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/04076783ca83d6ae,0,0.0,0.0,,,15 of 32,8 of 19,18 of 32,,,23 of 41,12 of 24,21 of 35,,,0 of 0,1 of 1,1 of 2,,,0,0.0,0.0,,,1,0.0,0.0,,,0:51,3:13,0:41,,,0,0.0,0.0,,,5 of 23,3 of 17,6 of 43,,,5 of 24,12 of 28,12 of 50,,,0 of 3,0 of 1,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:31,0:43,0:53,,,9 of 16,5 of 14,13 of 26,,,6 of 14,3 of 4,5 of 6,,,0 of 2,0 of 1,0 of 0,,,13 of 29,5 of 15,11 of 23,,,1 of 2,1 of 1,5 of 5,,,1 of 1,2 of 3,2 of 4,,,1 of 11,2 of 13,3 of 29,,,1 of 6,1 of 3,2 of 12,,,3 of 6,0 of 1,1 of 2,,,5 of 23,0 of 13,5 of 40,,,0 of 0,1 of 2,1 of 3,,,0 of 0,2 of 2,0 of 0,,,Featherweight,W,http://ufcstats.com/fighter-details/08e908ed6d18d6a0,http://ufcstats.com/fighter-details/814ff3018127e8fc,73.0,70.0,3.0,3.0,True,True,True,myles jury,ricky glenn,http://ufcstats.com/fighter-details/08e908ed6d18d6a0|http://ufcstats.com/fighter-details/814ff3018127e8fc,0.6187175043327556,True,True,True,1.5714285714285714,-175.0,57.14285714285714
W,Dan Hooker,Marc Diakiese,http://ufcstats.com/fighter-details/193b9d1858bc4df3,http://ufcstats.com/fighter-details/32c355b04fc57f3a,Lightweight Bout,Submission,3,0:42,3 Rnd (5-5-5),Herb Dean,Guillotine Choke After Drop to Ground,The Hangman,Bonecrusher,2017-12-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/04076783ca83d6ae,0,0.0,0.0,,,7 of 18,5 of 12,5 of 10,,,8 of 19,11 of 19,5 of 10,,,1 of 1,1 of 2,0 of 0,,,0,0.0,1.0,,,0,0.0,0.0,,,0:16,2:55,0:01,,,0,0.0,0.0,,,6 of 28,9 of 21,9 of 20,,,6 of 28,26 of 39,9 of 20,,,0 of 2,0 of 2,0 of 1,,,0,0.0,0.0,,,0,1.0,0.0,,,0:00,0:20,0:03,,,1 of 6,1 of 6,1 of 4,,,2 of 6,1 of 3,0 of 1,,,4 of 6,3 of 3,4 of 5,,,7 of 18,5 of 12,5 of 10,,,0 of 0,0 of 0,0 of 0,,,0 of 0,0 of 0,0 of 0,,,0 of 7,3 of 12,6 of 15,,,2 of 5,1 of 2,1 of 2,,,4 of 16,5 of 7,2 of 3,,,6 of 28,8 of 20,9 of 20,,,0 of 0,1 of 1,0 of 0,,,0 of 0,0 of 0,0 of 0,,,Lightweight,W,http://ufcstats.com/fighter-details/193b9d1858bc4df3,http://ufcstats.com/fighter-details/32c355b04fc57f3a,75.0,73.0,2.0,2.0,True,True,True,dan hooker,marc diakiese,http://ufcstats.com/fighter-details/193b9d1858bc4df3|http://ufcstats.com/fighter-details/32c355b04fc57f3a,0.6345305608065532,False,False,False,1.526315789473684,-190.00000000000006,-100.0
L,Carlos Condit,Neil Magny,http://ufcstats.com/fighter-details/f9f07bb5a43535ed,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,Derek Cleary 27 - 30. Dave Hagen 27 - 30. Glenn Trowbridge 28 - 29.,The Natural Born Killer,The Haitian Sensation,2017-12-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/04076783ca83d6ae,0,0.0,0.0,,,10 of 31,10 of 20,17 of 61,,,18 of 40,28 of 38,18 of 62,,,0 of 0,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:20,0:17,0:07,,,0,0.0,0.0,,,9 of 35,6 of 23,17 of 56,,,15 of 42,27 of 47,22 of 61,,,2 of 3,3 of 4,1 of 2,,,0,0.0,0.0,,,0,0.0,0.0,,,1:39,2:48,0:42,,,3 of 20,3 of 11,4 of 38,,,2 of 5,3 of 5,5 of 11,,,5 of 6,4 of 4,8 of 12,,,7 of 27,8 of 18,17 of 58,,,3 of 4,2 of 2,0 of 3,,,0 of 0,0 of 0,0 of 0,,,3 of 23,2 of 18,9 of 42,,,6 of 9,3 of 3,4 of 9,,,0 of 3,1 of 2,4 of 5,,,6 of 29,4 of 20,14 of 53,,,2 of 4,2 of 3,2 of 2,,,1 of 2,0 of 0,1 of 1,,,Welterweight,L,http://ufcstats.com/fighter-details/f9f07bb5a43535ed,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5,75.0,80.0,-5.0,5.0,False,False,True,carlos condit,neil magny,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5|http://ufcstats.com/fighter-details/f9f07bb5a43535ed,0.5427435387673957,True,False,False,1.7692307692307692,-130.0,-100.0
L,Cynthia Calvillo,Carla Esparza,http://ufcstats.com/fighter-details/98215d037be5bcb7,http://ufcstats.com/fighter-details/d910665038efc639,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Sal D'amato 28 - 29. Junichiro Kamijo 28 - 29. Marcos Rosales 28 - 29.,--,Cookie Monster,2017-12-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/04076783ca83d6ae,0,0.0,0.0,,,11 of 17,16 of 40,11 of 55,,,28 of 34,17 of 41,12 of 56,,,1 of 1,0 of 1,0 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,3:53,0:00,0:30,,,0,0.0,0.0,,,6 of 19,20 of 47,22 of 72,,,16 of 30,21 of 48,25 of 75,,,0 of 0,2 of 4,0 of 5,,,1,0.0,0.0,,,1,0.0,0.0,,,0:11,0:09,0:01,,,10 of 16,14 of 37,11 of 53,,,1 of 1,2 of 2,0 of 1,,,0 of 0,0 of 1,0 of 1,,,0 of 4,13 of 37,10 of 54,,,0 of 0,3 of 3,1 of 1,,,11 of 13,0 of 0,0 of 0,,,5 of 18,10 of 36,12 of 60,,,0 of 0,3 of 4,0 of 1,,,1 of 1,7 of 7,10 of 11,,,3 of 14,17 of 41,21 of 70,,,0 of 0,2 of 5,1 of 2,,,3 of 5,1 of 1,0 of 0,,,Women's Strawweight,L,http://ufcstats.com/fighter-details/98215d037be5bcb7,http://ufcstats.com/fighter-details/d910665038efc639,64.0,63.0,1.0,1.0,True,False,False,cynthia calvillo,carla esparza,http://ufcstats.com/fighter-details/98215d037be5bcb7|http://ufcstats.com/fighter-details/d910665038efc639,0.6581196581196581,True,True,False,1.4545454545454546,-219.99999999999997,-100.0
L,Chris Gruetzemacher,Davi Ramos,http://ufcstats.com/fighter-details/feaf00f3373435d6,http://ufcstats.com/fighter-details/0052de90691d4a93,Lightweight Bout,Submission,3,0:50,3 Rnd (5-5-5),Mark Lawley,Rear Naked Choke,Gritz,Tasmanian Devil,2017-12-09,"Fresno, California, USA",http://ufcstats.com/event-details/bcd124bcd3d5be46,0,0.0,0.0,,,16 of 33,26 of 58,4 of 6,,,25 of 44,28 of 60,4 of 6,,,0 of 0,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:14,0:00,0:01,,,0,0.0,0.0,,,20 of 53,33 of 66,2 of 5,,,26 of 61,37 of 70,2 of 5,,,1 of 2,3 of 5,1 of 2,,,0,0.0,1.0,,,0,0.0,0.0,,,2:19,1:04,0:30,,,9 of 24,12 of 39,4 of 6,,,2 of 3,8 of 11,0 of 0,,,5 of 6,6 of 8,0 of 0,,,14 of 30,23 of 55,2 of 4,,,0 of 0,2 of 2,2 of 2,,,2 of 3,1 of 1,0 of 0,,,16 of 49,31 of 63,2 of 5,,,3 of 3,1 of 2,0 of 0,,,1 of 1,1 of 1,0 of 0,,,16 of 43,26 of 57,2 of 5,,,2 of 4,7 of 9,0 of 0,,,2 of 6,0 of 0,0 of 0,,,Lightweight,L,http://ufcstats.com/fighter-details/feaf00f3373435d6,http://ufcstats.com/fighter-details/0052de90691d4a93,68.0,70.0,-2.0,2.0,False,False,True,chris gruetzemacher,davi ramos,http://ufcstats.com/fighter-details/0052de90691d4a93|http://ufcstats.com/fighter-details/feaf00f3373435d6,0.7727272727272727,False,True,True,1.25,-400.0,25.0
L,Antonio Braga Neto,Trevin Giles,http://ufcstats.com/fighter-details/fae67903c4fe636b,http://ufcstats.com/fighter-details/b27a1fcb56a3035a,Middleweight Bout,KO/TKO,3,2:27,3 Rnd (5-5-5),Frank Trigg,Punches to Head At Distance,--,--,2017-12-09,"Fresno, California, USA",http://ufcstats.com/event-details/bcd124bcd3d5be46,0,0.0,0.0,,,4 of 12,12 of 48,2 of 13,,,12 of 25,12 of 48,2 of 13,,,1 of 3,0 of 0,1 of 2,,,0,0.0,0.0,,,0,0.0,0.0,,,2:44,0:00,0:30,,,0,0.0,1.0,,,12 of 26,37 of 60,21 of 27,,,15 of 29,37 of 60,25 of 31,,,0 of 0,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:08,0:00,0:16,,,1 of 7,7 of 41,2 of 12,,,1 of 1,4 of 6,0 of 1,,,2 of 4,1 of 1,0 of 0,,,2 of 10,12 of 48,2 of 13,,,0 of 0,0 of 0,0 of 0,,,2 of 2,0 of 0,0 of 0,,,10 of 24,33 of 55,19 of 25,,,2 of 2,2 of 3,2 of 2,,,0 of 0,2 of 2,0 of 0,,,10 of 24,37 of 60,21 of 27,,,2 of 2,0 of 0,0 of 0,,,0 of 0,0 of 0,0 of 0,,,Middleweight,L,http://ufcstats.com/fighter-details/fae67903c4fe636b,http://ufcstats.com/fighter-details/b27a1fcb56a3035a,77.0,74.0,3.0,3.0,True,False,False,antonio braga neto,trevin giles,http://ufcstats.com/fighter-details/b27a1fcb56a3035a|http://ufcstats.com/fighter-details/fae67903c4fe636b,0.7065820777160984,False,False,True,1.3703703703703702,-270.0000000000001,37.037037037037024
W,Khabib Nurmagomedov,Edson Barboza,http://ufcstats.com/fighter-details/032cc3922d871c7f,http://ufcstats.com/fighter-details/64a50dad704d1d49,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,Junichiro Kamijo 25 - 30. Sal D'amato 25 - 30. Glenn Trowbridge 24 - 30.,The Eagle,Junior,2017-12-30,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/04076783ca83d6ae,0,0.0,0.0,,,36 of 68,31 of 60,22 of 49,,,50 of 83,59 of 89,45 of 74,,,1 of 3,1 of 4,2 of 6,,,0,0.0,0.0,,,0,0.0,0.0,,,3:44,3:29,3:19,,,0,0.0,0.0,,,10 of 19,9 of 26,6 of 31,,,10 of 20,9 of 26,6 of 31,,,0 of 0,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:00,0:00,,,31 of 63,26 of 53,20 of 46,,,5 of 5,3 of 5,0 of 1,,,0 of 0,2 of 2,2 of 2,,,5 of 22,15 of 41,12 of 33,,,0 of 0,2 of 2,0 of 1,,,31 of 46,14 of 17,10 of 15,,,0 of 6,4 of 17,2 of 24,,,4 of 6,5 of 9,2 of 4,,,6 of 7,0 of 0,2 of 3,,,10 of 19,8 of 25,5 of 30,,,0 of 0,1 of 1,1 of 1,,,0 of 0,0 of 0,0 of 0,,,Lightweight,W,http://ufcstats.com/fighter-details/032cc3922d871c7f,http://ufcstats.com/fighter-details/64a50dad704d1d49,70.0,75.0,-5.0,5.0,False,True,False,khabib nurmagomedov,edson barboza,http://ufcstats.com/fighter-details/032cc3922d871c7f|http://ufcstats.com/fighter-details/64a50dad704d1d49,0.7756269247690277,True,False,True,1.2439024390243902,-410.0,24.390243902439025
W,Alejandro Perez,Iuri Alcantara,http://ufcstats.com/fighter-details/80daefbed11ce998,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Abe Belardo 27 - 30. Wade Vierra 28 - 29. Jason McCoy 28 - 29.,Turbo,Marajo,2017-12-09,"Fresno, California, USA",http://ufcstats.com/event-details/bcd124bcd3d5be46,0,0.0,0.0,,,7 of 29,13 of 30,15 of 38,,,8 of 30,13 of 30,17 of 40,,,0 of 0,0 of 2,0 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:07,0:48,,,0,0.0,0.0,,,12 of 30,18 of 36,8 of 33,,,12 of 30,19 of 37,8 of 33,,,0 of 0,0 of 1,0 of 2,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:01,0:08,,,5 of 25,5 of 20,6 of 27,,,0 of 0,2 of 2,2 of 2,,,2 of 4,6 of 8,7 of 9,,,7 of 29,13 of 29,9 of 32,,,0 of 0,0 of 1,6 of 6,,,0 of 0,0 of 0,0 of 0,,,3 of 18,5 of 21,1 of 24,,,4 of 7,6 of 7,5 of 7,,,5 of 5,7 of 8,2 of 2,,,12 of 29,18 of 36,8 of 33,,,0 of 1,0 of 0,0 of 0,,,0 of 0,0 of 0,0 of 0,,,Bantamweight,W,http://ufcstats.com/fighter-details/80daefbed11ce998,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,67.0,71.0,-4.0,4.0,False,True,False,alejandro perez,iuri alcantara,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad|http://ufcstats.com/fighter-details/80daefbed11ce998,0.6187175043327556,False,True,False,1.5714285714285714,-175.0,-100.0
L,Carls John De Tomas,Alex Perez,http://ufcstats.com/fighter-details/2a4200ead401a9ce,http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f,Bantamweight Bout,Submission,2,1:54,3 Rnd (5-5-5),Mark Lawley,Anaconda Choke On Ground,--,--,2017-12-09,"Fresno, California, USA",http://ufcstats.com/event-details/bcd124bcd3d5be46,0,0.0,,,,8 of 25,0 of 3,,,,9 of 26,0 of 3,,,,0 of 2,0 of 0,,,,0,0.0,,,,0,0.0,,,,0:55,0:00,,,,0,0.0,,,,15 of 27,9 of 13,,,,17 of 29,25 of 33,,,,1 of 3,1 of 1,,,,2,1.0,,,,0,0.0,,,,2:10,1:28,,,,7 of 24,0 of 3,,,,0 of 0,0 of 0,,,,1 of 1,0 of 0,,,,7 of 24,0 of 3,,,,1 of 1,0 of 0,,,,0 of 0,0 of 0,,,,6 of 14,7 of 11,,,,3 of 6,2 of 2,,,,6 of 7,0 of 0,,,,8 of 18,1 of 3,,,,7 of 8,0 of 0,,,,0 of 1,8 of 10,,,,Bantamweight,L,http://ufcstats.com/fighter-details/2a4200ead401a9ce,http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f,71.0,65.0,6.0,6.0,True,False,False,carls john de tomas,alex perez,http://ufcstats.com/fighter-details/2a4200ead401a9ce|http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f,0.7784405624201107,False,False,True,1.238095238095238,-420.00000000000034,23.809523809523792
W,Frankie Saenz,Merab Dvalishvili,http://ufcstats.com/fighter-details/9ba2226646046b63,http://ufcstats.com/fighter-details/c03520b5c88ed6b4,Bantamweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Frank Trigg,Derek Cleary 29 - 28. Ron McCarthy 28 - 29. Marcos Rosales 28 - 29.,--,The Machine,2017-12-09,"Fresno, California, USA",http://ufcstats.com/event-details/bcd124bcd3d5be46,0,0.0,0.0,,,24 of 28,17 of 38,17 of 40,,,25 of 29,17 of 38,24 of 48,,,0 of 1,0 of 2,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:05,0:14,,,0,0.0,0.0,,,7 of 34,29 of 58,11 of 26,,,39 of 67,39 of 69,26 of 44,,,2 of 9,4 of 5,5 of 9,,,0,0.0,0.0,,,0,0.0,0.0,,,3:10,2:23,2:13,,,5 of 8,7 of 24,10 of 31,,,17 of 18,8 of 11,6 of 8,,,2 of 2,2 of 3,1 of 1,,,7 of 10,7 of 23,8 of 26,,,16 of 17,10 of 15,8 of 13,,,1 of 1,0 of 0,1 of 1,,,2 of 27,23 of 49,9 of 22,,,4 of 6,4 of 6,2 of 4,,,1 of 1,2 of 3,0 of 0,,,0 of 18,17 of 44,7 of 22,,,5 of 14,12 of 14,4 of 4,,,2 of 2,0 of 0,0 of 0,,,Bantamweight,W,http://ufcstats.com/fighter-details/9ba2226646046b63,http://ufcstats.com/fighter-details/c03520b5c88ed6b4,66.0,68.0,-2.0,2.0,False,True,False,frankie saenz,merab dvalishvili,http://ufcstats.com/fighter-details/9ba2226646046b63|http://ufcstats.com/fighter-details/c03520b5c88ed6b4,0.6345305608065532,False,True,False,1.526315789473684,-190.00000000000006,-100.0
L,Luke Sanders,Andre Soukhamthath,http://ufcstats.com/fighter-details/96428b9e9bd048ea,http://ufcstats.com/fighter-details/d0e50a3d1b250708,Bantamweight Bout,KO/TKO,2,1:06,3 Rnd (5-5-5),Josh Rosenthal,Punches to Head At Distance,Cool Hand,The Asian Sensation,2017-12-09,"Fresno, California, USA",http://ufcstats.com/event-details/bcd124bcd3d5be46,0,0.0,,,,18 of 44,5 of 23,,,,32 of 59,5 of 23,,,,0 of 1,0 of 0,,,,0,0.0,,,,0,0.0,,,,1:49,0:00,,,,0,1.0,,,,8 of 23,12 of 26,,,,11 of 26,12 of 26,,,,0 of 0,0 of 0,,,,0,0.0,,,,0,0.0,,,,0:00,0:00,,,,14 of 39,5 of 22,,,,4 of 5,0 of 1,,,,0 of 0,0 of 0,,,,16 of 38,5 of 23,,,,2 of 6,0 of 0,,,,0 of 0,0 of 0,,,,4 of 19,12 of 25,,,,3 of 3,0 of 1,,,,1 of 1,0 of 0,,,,5 of 20,5 of 17,,,,3 of 3,0 of 0,,,,0 of 0,7 of 9,,,,Bantamweight,L,http://ufcstats.com/fighter-details/96428b9e9bd048ea,http://ufcstats.com/fighter-details/d0e50a3d1b250708,67.0,70.0,-3.0,3.0,False,False,True,luke sanders,andre soukhamthath,http://ufcstats.com/fighter-details/96428b9e9bd048ea|http://ufcstats.com/fighter-details/d0e50a3d1b250708,0.7490483575355985,True,False,False,1.289855072463768,-345.00000000000006,-100.0
